booking_id;booking_date;booking _channel;customer_id;stay_start_date;number_of_nights;per_night_rate;hotel_id
RES014335;2024/07/31;Velora.com;251;2024/09/05;1;384,74;108
RES014336;2024/09/13;App;271;2024/10/12;3;162,31;109
RES014337;2024/10/24;App;141;2024/10/26;1;153,34;101
RES014338;2024/07/27;Velora.com;358;2024/09/21;2;211,46;104
RES014339;2024/08/20;Velora.com;327;2024/09/20;3;137,46;110
RES014340;2024/09/28;Velora.com;237;2024/10/02;2;138,05;102
RES014341;2024/10/10;At the hotel;378;2024/10/12;2;163,63;106
RES014342;2024/09/06;At the hotel;97;2024/09/09;3;200;101
RES014343;2024/08/13;Connected Wholesaler;463;2024/09/30;1;150,29;107
RES014344;2024/10/15;Connected Wholesaler;324;2024/10/17;2;137,76;109
RES014345;2024/07/20;GDS;476;2024/09/19;3;354,94;104
RES014346;2024/09/02;GDS;269;2024/09/30;2;149,39;109
RES014347;2024/09/15;App;249;2024/09/24;4;130,64;103
RES014348;2024/10/02;GDS;310;2024/10/23;1;154,67;109
RES014349;2024/08/15;GDS;263;2024/09/08;2;189,5;110
RES014350;2024/09/23;App;211;2024/10/26;2;195,52;107
RES014351;2024/09/17;Phone;440;2024/10/27;2;174,84;105
RES014352;2024/10/27;Phone;86;2024/10/29;1;181,16;105
RES014353;2024/07/29;Phone;397;2024/09/22;1;150,73;103
RES014354;2024/09/17;At the hotel;68;2024/09/18;4;138,18;103
RES014355;2024/09/28;Phone;358;2024/10/03;2;164,85;105
RES014356;2024/09/10;App;232;2024/10/30;2;185,66;104
RES014357;2024/08/23;Phone;294;2024/09/04;3;128,84;103
RES014358;2024/09/05;At the hotel;202;2024/09/06;1;81,39;101
RES014359;2024/10/17;Velora.com;69;2024/10/21;1;126,75;106
RES014360;2024/07/12;GDS;480;2024/09/25;2;199,7;101
RES014361;2024/10/08;Phone;108;2024/10/13;1;152,52;106
RES014362;2024/10/06;Velora.com;465;2024/11/29;3;156,75;102
RES014363;2024/06/14;GDS;358;2024/09/13;2;133,33;110
RES014364;2024/09/06;Velora.com;334;2024/10/01;1;229,7;108
RES014365;2024/09/05;Velora.com;35;2024/09/13;1;168,67;103
RES014366;2024/09/06;At the hotel;55;2024/09/19;2;134,18;103
RES014367;2024/09/18;Velora.com;223;2024/10/31;1;182,75;110
RES014368;2024/09/15;App;465;2024/10/19;1;266,66;105
RES014369;2024/09/22;Velora.com;277;2024/09/28;1;185,52;101
RES014370;2024/09/10;Velora.com;342;2024/09/16;5;172,24;109
RES014371;2024/09/18;Phone;361;2024/09/26;2;117,74;101
RES014372;2024/09/05;At the hotel;200;2024/09/06;2;188,54;104
RES014373;2024/08/29;GDS;187;2024/09/06;1;158,88;104
RES014374;2024/09/24;At the hotel;345;2024/10/01;2;151,79;107
RES014375;2024/09/16;App;121;2024/09/28;2;158,77;105
RES014376;2024/09/25;At the hotel;343;2024/09/27;3;134,56;107
RES014377;2024/10/08;App;363;2024/10/14;2;114,46;110
RES014378;2024/09/19;App;30;2024/09/19;2;139,39;102
RES014379;2024/11/02;Connected Wholesaler;341;2024/11/03;4;121,29;101
RES014380;2024/08/08;App;344;2024/09/26;5;172,11;102
RES014381;2024/09/20;Velora.com;335;2024/10/30;1;156,42;102
RES014382;2024/09/28;At the hotel;121;2024/09/30;1;144,28;103
RES014383;2024/08/13;Velora.com;165;2024/10/05;2;127,05;107
RES014384;2024/10/15;GDS;343;2024/10/16;1;138,55;104
RES014385;2024/10/12;App;96;2024/10/15;1;136,86;108
RES014386;2024/09/28;Connected Wholesaler;33;2024/10/24;1;135,13;105
RES014387;2024/10/05;Velora.com;394;2024/10/15;2;182,99;107
RES014388;2024/10/21;GDS;443;2024/10/27;1;112,04;103
RES014389;2024/09/09;App;55;2024/10/18;2;206,55;108
RES014390;2024/09/20;At the hotel;425;2024/09/21;1;162,78;110
RES014391;2024/10/13;Velora.com;57;2024/10/17;1;108,81;106
RES014392;2024/10/05;At the hotel;3;2024/10/12;2;70,91;105
RES014393;2024/06/01;At the hotel;229;2024/09/09;2;217,62;103
RES014394;2024/08/09;GDS;434;2024/09/15;3;117,77;102
RES014395;2024/10/13;At the hotel;163;2024/10/16;1;207,62;102
RES014396;2024/10/25;Connected Wholesaler;369;2024/10/27;2;101,82;107
RES014397;2024/09/10;Connected Wholesaler;38;2024/09/14;2;242,73;105
RES014398;2024/09/25;GDS;365;2024/09/26;1;82,6;109
RES014399;2024/08/29;GDS;7;2024/09/19;1;168,66;108
RES014400;2024/09/05;Connected Wholesaler;185;2024/09/06;2;101,2;102
RES014401;2024/08/07;Velora.com;205;2024/10/18;1;144,59;106
RES014402;2024/08/30;App;401;2024/09/04;1;178,94;102
RES014403;2024/10/07;GDS;272;2024/10/10;2;129,52;106
RES014404;2024/10/02;GDS;478;2024/10/03;3;120,48;105
RES014405;2024/10/06;At the hotel;349;2024/10/07;2;134,93;110
RES014406;2024/09/04;Velora.com;30;2024/11/02;3;139,03;107
RES014407;2024/09/24;Connected Wholesaler;335;2024/09/30;4;85,14;105
RES014408;2024/08/19;App;410;2024/10/01;1;198,38;108
RES014409;2024/09/13;Velora.com;332;2024/09/22;1;118,17;104
RES014410;2024/10/26;Velora.com;133;2024/10/29;4;214,58;107
RES014411;2024/08/31;GDS;49;2024/09/04;1;235,58;108
RES014412;2024/07/05;Velora.com;260;2024/09/17;2;182,86;102
RES014413;2024/08/31;Phone;77;2024/10/12;1;157,96;110
RES014414;2024/10/20;Phone;229;2024/10/30;4;208,88;101
RES014415;2024/07/09;At the hotel;74;2024/09/10;1;133,84;108
RES014416;2024/09/10;Phone;460;2024/10/03;5;171,08;106
RES014417;2024/06/14;App;393;2024/10/04;3;317,45;107
RES014418;2024/06/17;Velora.com;40;2024/09/16;1;192,77;106
RES014419;2024/10/09;Velora.com;146;2024/10/14;4;159,38;102
RES014420;2024/10/23;GDS;273;2024/10/31;1;113,33;109
RES014421;2024/07/15;At the hotel;144;2024/10/29;1;0;107
RES014422;2024/10/07;GDS;376;2024/10/27;1;173,54;104
RES014423;2024/06/17;GDS;22;2024/10/02;1;114,45;102
RES014424;2024/10/08;Velora.com;442;2024/10/24;2;148,48;105
RES014425;2024/09/25;Velora.com;463;2024/10/27;2;33,99;106
RES014426;2024/08/28;Velora.com;64;2024/09/22;2;131,58;101
RES014427;2024/10/11;Connected Wholesaler;366;2024/10/17;2;155,55;106
RES014428;2024/10/15;Velora.com;273;2024/10/30;2;144,7;103
RES014429;2024/09/27;App;212;2024/09/28;2;112,2;110
RES014430;2024/09/19;Phone;372;2024/10/12;1;170,62;103
RES014431;2024/07/22;GDS;339;2024/10/01;2;205,75;104
RES014432;2024/09/04;At the hotel;380;2024/09/05;3;195,78;103
RES014433;2024/10/11;Velora.com;82;2024/10/13;1;102,49;107
RES014434;2024/10/20;App;105;2024/10/20;2;134,47;105
RES014435;2024/09/06;Velora.com;228;2024/10/15;1;230,43;109
RES014436;2024/10/07;At the hotel;415;2024/10/10;1;106,66;108
RES014437;2024/08/06;Velora.com;416;2024/10/12;1;124,7;110
RES014438;2024/09/19;GDS;189;2024/09/24;4;198,38;103
RES014439;2024/09/20;Velora.com;168;2024/09/23;1;164,6;107
RES014440;2024/08/11;Velora.com;211;2024/10/15;1;171,19;101
RES014441;2024/10/07;At the hotel;70;2024/10/20;4;33,76;105
RES014442;2024/09/04;Connected Wholesaler;193;2024/10/06;3;123,63;104
RES014443;2024/10/11;GDS;303;2024/10/13;2;105,72;102
RES014444;2024/10/06;Connected Wholesaler;391;2024/10/12;2;104,96;106
RES014445;2024/09/29;Phone;286;2024/10/25;2;0;103
RES014446;2024/10/04;App;176;2024/10/06;1;132,53;102
RES014447;2024/08/21;Phone;184;2024/09/10;2;244,26;104
RES014448;2024/09/30;App;126;2024/10/03;2;105,34;102
RES014449;2024/08/16;GDS;498;2024/09/08;3;144,7;102
RES014450;2024/09/30;App;64;2024/10/31;2;175,28;108
RES014451;2024/09/09;At the hotel;52;2024/09/11;2;78;105
RES014452;2024/10/25;GDS;369;2024/10/30;3;146,9;101
RES014453;2024/10/04;At the hotel;200;2024/10/05;2;128,91;107
RES014454;2024/09/04;Velora.com;369;2024/09/21;1;226,25;101
RES014455;2024/09/16;Phone;116;2024/09/19;2;128,74;110
RES014456;2024/09/15;Velora.com;186;2024/09/19;1;155,59;108
RES014457;2024/08/28;Velora.com;318;2024/10/05;3;133,33;101
RES014458;2024/09/10;GDS;152;2024/09/16;3;126,5;104
RES014459;2024/10/04;GDS;476;2024/10/06;1;100,97;106
RES014460;2024/09/12;GDS;166;2024/09/27;2;134,4;106
RES014461;2024/05/02;Velora.com;179;2024/09/06;1;183,2;102
RES014462;2024/08/14;GDS;195;2024/10/16;1;318,76;109
RES014463;2023/11/25;At the hotel;483;2024/10/09;2;87,2;108
RES014464;2024/09/30;At the hotel;131;2024/10/04;1;181,82;108
RES014465;2024/08/16;At the hotel;338;2024/09/24;2;0;101
RES014466;2024/10/04;Velora.com;5;2024/10/09;1;272,19;110
RES014467;2024/09/07;GDS;167;2024/09/09;1;122,88;106
RES014468;2024/08/26;Phone;427;2024/09/07;2;176,45;103
RES014469;2024/10/29;Velora.com;419;2024/10/29;1;125,45;105
RES014470;2024/09/05;Velora.com;243;2024/09/06;1;129,19;108
RES014471;2024/10/05;At the hotel;490;2024/10/08;4;210,56;110
RES014472;2024/09/13;App;436;2024/09/14;1;149,52;107
RES014473;2024/08/29;Velora.com;340;2024/09/19;1;108,29;107
RES014474;2024/09/06;GDS;383;2024/09/20;2;96,46;107
RES014475;2024/09/04;At the hotel;407;2024/09/06;1;149,4;104
RES014476;2024/08/02;GDS;177;2024/09/10;1;82,6;104
RES014477;2024/10/15;Connected Wholesaler;266;2024/10/15;1;178,61;109
RES014478;2024/10/04;GDS;140;2024/10/30;1;190,11;105
RES014479;2024/10/19;GDS;445;2024/10/19;1;138,67;109
RES014480;2024/08/12;GDS;353;2024/09/16;1;179,07;110
RES014481;2024/08/07;GDS;93;2024/11/23;2;204,82;106
RES014482;2024/09/19;GDS;444;2024/09/20;4;156,62;105
RES014483;2024/08/13;GDS;24;2024/10/24;1;162,63;106
RES014484;2024/08/21;GDS;483;2024/09/22;3;165,92;106
RES014485;2024/10/02;Phone;42;2024/10/28;3;152,72;106
RES014486;2024/07/19;At the hotel;434;2024/09/17;2;105,42;109
RES014487;2024/08/24;Velora.com;436;2024/09/19;2;174,65;104
RES014488;2024/09/26;Phone;187;2024/10/03;2;122,89;101
RES014489;2024/09/24;GDS;161;2024/09/26;3;129,52;102
RES014490;2024/09/30;GDS;398;2024/09/30;2;139,09;107
RES014491;2024/09/09;At the hotel;120;2024/09/14;1;132,64;105
RES014492;2024/08/15;Velora.com;380;2024/09/23;4;150,6;107
RES014493;2024/10/11;At the hotel;226;2024/11/26;2;118,17;102
RES014494;2024/10/02;At the hotel;234;2024/10/04;1;188,54;105
RES014495;2024/09/20;At the hotel;400;2024/09/25;5;232,05;106
RES014496;2024/09/10;App;318;2024/09/12;2;135,32;106
RES014497;2024/09/11;Phone;160;2024/09/18;1;333;108
RES014498;2024/10/09;GDS;260;2024/10/25;1;180,48;102
RES014499;2024/06/21;GDS;165;2024/10/03;1;189,98;108
RES014500;2024/10/05;Connected Wholesaler;35;2024/10/05;3;95,78;108
RES014501;2024/10/21;GDS;125;2024/10/23;1;134,94;109
RES014502;2024/09/06;At the hotel;108;2024/09/06;1;149,72;109
RES014503;2024/09/22;App;497;2024/10/17;2;147,5;108
RES014504;2024/09/06;App;190;2024/09/07;2;130,62;102
RES014505;2024/09/17;App;219;2024/09/18;2;136,79;101
RES014506;2024/07/17;Velora.com;4;2024/09/28;1;90,43;103
RES014507;2024/08/15;GDS;148;2024/09/06;2;140,96;109
RES014508;2024/09/24;App;50;2024/09/27;1;121,14;106
RES014509;2024/08/07;GDS;261;2024/09/14;2;135,05;109
RES014510;2024/08/15;At the hotel;99;2024/09/16;1;151,8;103
RES014511;2024/10/20;GDS;1;2024/10/21;1;101,2;110
RES014512;2024/09/27;Velora.com;429;2024/10/30;2;204,54;109
RES014513;2024/09/07;GDS;219;2024/09/08;3;120,48;109
RES014514;2024/10/19;GDS;49;2024/10/22;2;112,05;104
RES014515;2024/09/15;GDS;168;2024/10/30;1;212,03;101
RES014516;2024/08/21;At the hotel;172;2024/09/21;1;182,56;102
RES014517;2024/10/11;At the hotel;478;2024/10/25;2;139,39;108
RES014518;2024/09/25;GDS;159;2024/10/30;1;128;109
RES014519;2024/10/17;GDS;398;2024/10/24;3;132,53;103
RES014520;2024/09/04;At the hotel;372;2024/09/06;2;156,61;110
RES014521;2024/10/20;App;38;2024/10/26;1;145,07;109
RES014522;2024/09/23;GDS;478;2024/09/23;2;107,53;104
RES014523;2024/10/16;Connected Wholesaler;436;2024/10/23;1;134,81;107
RES014524;2024/09/27;GDS;392;2024/10/02;3;144,24;102
RES014525;2024/09/03;Velora.com;472;2024/09/13;2;128,54;101
RES014526;2024/10/15;Velora.com;38;2024/10/24;2;114,43;108
RES014527;2024/09/07;At the hotel;320;2024/09/09;2;162,65;102
RES014528;2024/09/10;Velora.com;297;2024/10/29;1;353,62;102
RES014529;2024/09/23;At the hotel;28;2024/09/26;2;193,94;106
RES014530;2024/09/08;Velora.com;160;2024/09/11;1;163,72;103
RES014531;2024/09/09;At the hotel;140;2024/09/14;1;160,37;104
RES014532;2024/10/10;App;411;2024/10/26;1;138,31;106
RES014533;2024/10/05;At the hotel;269;2024/10/05;1;104,87;104
RES014534;2024/10/19;App;185;2024/11/19;1;126,5;103
RES014535;2024/09/25;Connected Wholesaler;424;2024/10/30;1;110,24;103
RES014536;2024/09/03;GDS;366;2024/09/07;2;159,91;104
RES014537;2024/09/14;App;51;2024/09/25;3;180,18;109
RES014538;2024/09/26;Velora.com;271;2024/09/27;1;276,36;105
RES014539;2023/11/24;At the hotel;499;2024/09/07;4;87,2;108
RES014540;2024/09/15;Velora.com;234;2024/10/07;1;33,78;105
RES014541;2024/09/10;GDS;211;2024/09/30;2;123,63;108
RES014542;2024/09/16;Connected Wholesaler;423;2024/10/15;2;117,22;107
RES014543;2024/06/08;Velora.com;488;2024/09/22;2;218,97;103
RES014544;2024/09/16;App;52;2024/10/16;1;135,53;109
RES014545;2024/10/20;Velora.com;103;2024/10/21;3;35,81;108
RES014546;2024/09/14;At the hotel;156;2024/09/20;2;70,48;108
RES014547;2024/09/10;At the hotel;191;2024/10/04;2;144,28;108
RES014548;2024/08/07;GDS;133;2024/09/24;2;128,74;103
RES014549;2024/09/03;App;132;2024/09/24;1;192,83;109
RES014550;2024/09/07;GDS;375;2024/09/09;1;154,42;107
RES014551;2024/10/04;Velora.com;440;2024/10/08;1;135,77;101
RES014552;2024/09/08;Velora.com;44;2024/09/27;2;222,89;104
RES014553;2024/08/02;GDS;303;2024/10/04;3;132,77;109
RES014554;2024/08/28;Velora.com;166;2024/10/10;1;180,35;104
RES014555;2024/09/17;Phone;157;2024/09/19;2;194,82;101
RES014556;2024/10/10;At the hotel;36;2024/10/11;3;173,26;107
RES014557;2024/09/12;App;445;2024/09/21;4;156,3;103
RES014558;2024/09/25;At the hotel;339;2024/10/02;2;72,35;103
RES014559;2024/09/13;At the hotel;57;2024/10/22;4;0;106
RES014560;2024/10/19;Velora.com;436;2024/10/20;1;129,99;110
RES014561;2024/09/25;Velora.com;274;2024/09/26;1;143,95;102
RES014562;2024/07/26;Phone;361;2024/09/08;4;180,12;102
RES014563;2024/10/10;GDS;401;2024/10/11;1;127,27;106
RES014564;2024/08/17;At the hotel;21;2024/10/16;1;105,42;109
RES014565;2024/10/10;At the hotel;219;2024/11/15;2;281,55;101
RES014566;2024/08/28;GDS;389;2024/09/10;1;129,52;103
RES014567;2024/10/30;Connected Wholesaler;55;2024/11/01;2;92,17;107
RES014568;2024/10/06;Phone;496;2024/10/06;3;144,07;104
RES014569;2024/10/02;Velora.com;365;2024/11/04;2;189,3;106
RES014570;2024/10/21;At the hotel;33;2024/10/25;1;33,66;110
RES014571;2024/09/24;At the hotel;210;2024/10/01;2;181,82;106
RES014572;2024/08/29;Velora.com;52;2024/09/10;2;234,45;103
RES014573;2024/09/09;Phone;56;2024/09/11;2;122,89;106
RES014574;2024/09/05;GDS;230;2024/09/14;1;190,54;110
RES014575;2024/08/30;Phone;6;2024/09/18;1;172,2;107
RES014577;2024/09/29;GDS;124;2024/10/04;1;132,53;103
RES014578;2024/09/28;App;453;2024/10/06;2;133,74;102
RES014579;2024/08/10;App;56;2024/10/01;3;141,98;105
RES014580;2024/09/19;At the hotel;420;2024/09/21;2;178,07;108
RES014581;2024/08/11;At the hotel;367;2024/09/20;2;151,79;103
RES014582;2024/10/19;Connected Wholesaler;161;2024/10/23;2;165,24;107
RES014583;2024/10/13;GDS;379;2024/11/14;1;128,84;107
RES014584;2024/10/01;App;446;2024/10/01;1;133,33;102
RES014585;2024/10/11;At the hotel;25;2024/10/12;3;210,84;103
RES014586;2024/08/22;GDS;236;2024/09/17;1;194,18;101
RES014587;2024/09/18;Velora.com;383;2024/09/29;1;105,47;105
RES014588;2024/02/02;Velora.com;21;2024/10/03;2;34,25;102
RES014589;2024/09/29;Connected Wholesaler;480;2024/10/29;3;115,44;108
RES014590;2024/10/28;App;60;2024/10/30;1;126,5;110
RES014591;2024/09/13;GDS;348;2024/09/30;2;132,52;110
RES014592;2024/10/05;Velora.com;63;2024/10/10;1;118,07;105
RES014593;2024/10/29;App;142;2024/11/01;1;108,43;107
RES014594;2024/05/11;App;93;2024/10/23;1;307,45;103
RES014595;2024/10/21;At the hotel;439;2024/10/26;1;0;108
RES014596;2024/10/18;App;163;2024/10/23;3;140,96;103
RES014597;2024/09/11;At the hotel;55;2024/09/14;1;181,82;101
RES014598;2024/10/23;GDS;341;2024/10/30;2;169,69;102
RES014599;2024/09/30;Velora.com;281;2024/10/18;2;108,73;102
RES014600;2024/06/16;At the hotel;26;2024/11/01;1;112,05;102
RES014601;2024/09/11;Connected Wholesaler;319;2024/09/12;5;91,6;107
RES014602;2024/10/21;At the hotel;135;2024/10/23;2;166,26;109
RES014603;2024/09/06;Velora.com;236;2024/09/09;1;182,63;103
RES014604;2024/09/04;Phone;199;2024/09/19;1;165,36;101
RES014605;2024/09/26;App;474;2024/09/29;3;113,25;108
RES014606;2024/09/04;GDS;289;2024/10/14;3;177,94;102
RES014607;2024/10/01;Velora.com;323;2024/10/17;2;200,89;101
RES014608;2024/09/23;App;187;2024/09/23;1;162,65;103
RES014609;2024/09/05;At the hotel;236;2024/09/05;2;90,43;101
RES014610;2024/09/12;Velora.com;441;2024/09/21;1;145,03;104
RES014611;2024/09/21;GDS;371;2024/10/21;1;161,71;108
RES014612;2024/07/18;GDS;156;2024/09/10;1;144,24;102
RES014613;2024/09/16;App;49;2024/09/19;2;140,99;107
RES014614;2024/09/09;App;380;2024/09/12;2;110,31;109
RES014615;2024/09/24;GDS;143;2024/09/30;1;180,48;104
RES014616;2024/09/27;GDS;55;2024/10/07;2;169,69;104
RES014617;2024/09/18;GDS;457;2024/10/10;2;159,03;110
RES014618;2024/10/14;GDS;364;2024/11/14;2;122,89;105
RES014619;2024/10/15;GDS;476;2024/10/19;1;97,88;108
RES014620;2024/10/09;At the hotel;143;2024/10/11;2;137,34;104
RES014621;2024/09/04;GDS;322;2024/09/27;1;112,65;109
RES014622;2024/09/24;GDS;116;2024/10/03;2;204,21;101
RES014623;2024/04/25;At the hotel;205;2024/09/10;1;112,05;106
RES014624;2024/09/17;GDS;177;2024/09/24;2;136,96;109
RES014625;2023/12/10;Velora.com;76;2024/10/18;2;87,35;104
RES014626;2024/10/16;At the hotel;258;2024/11/16;1;0;108
RES014627;2024/10/22;GDS;352;2024/10/27;3;112,74;106
RES014628;2024/10/08;At the hotel;408;2024/10/12;2;333,33;102
RES014629;2024/10/28;At the hotel;394;2024/10/28;1;0;101
RES014630;2024/09/06;GDS;465;2024/10/27;2;118,48;106
RES014631;2024/10/16;Phone;48;2024/10/24;1;118,84;106
RES014632;2024/08/14;GDS;306;2024/09/24;2;162,65;106
RES014633;2024/10/03;App;232;2024/10/07;3;138,54;102
RES014634;2024/08/29;App;30;2024/09/07;1;149,57;109
RES014635;2024/09/26;Phone;495;2024/10/14;3;164,64;102
RES014636;2024/09/10;Velora.com;427;2024/09/20;1;172,72;102
RES014637;2024/10/02;GDS;383;2024/10/25;1;149,39;103
RES014638;2024/08/14;Phone;317;2024/09/09;2;122,71;110
RES014639;2024/06/17;GDS;369;2024/09/11;2;82,6;104
RES014640;2024/08/28;At the hotel;128;2024/10/04;2;157,57;102
RES014641;2024/10/03;GDS;50;2024/10/07;2;156,61;109
RES014642;2024/09/07;Phone;51;2024/09/18;2;144,91;102
RES014643;2024/09/07;App;269;2024/09/07;3;144,7;105
RES014644;2024/09/13;Velora.com;463;2024/09/19;3;168,66;108
RES014645;2024/10/17;App;278;2024/10/20;2;122,43;105
RES014646;2024/09/11;Velora.com;495;2024/10/19;3;140,66;109
RES014647;2024/10/12;GDS;495;2024/10/15;2;138,55;106
RES014648;2024/10/15;At the hotel;410;2024/10/17;2;195,41;110
RES014649;2024/09/24;At the hotel;130;2024/09/25;2;145,78;101
RES014650;2024/07/02;Phone;215;2024/10/22;2;141,61;105
RES014651;2024/07/05;Velora.com;440;2024/10/06;1;33,71;104
RES014652;2024/10/02;At the hotel;44;2024/11/02;1;126,61;102
RES014653;2024/09/12;GDS;437;2024/09/17;1;126,5;104
RES014654;2023/11/07;Velora.com;116;2024/10/05;2;120,47;107
RES014655;2024/08/12;App;491;2024/09/19;1;144,58;102
RES014656;2024/09/22;GDS;359;2024/10/19;1;125,52;103
RES014657;2024/10/26;App;284;2024/11/02;2;128,74;109
RES014658;2024/10/10;GDS;375;2024/10/16;1;200;108
RES014659;2024/08/24;App;200;2024/09/14;2;157,57;103
RES014660;2024/09/03;At the hotel;275;2024/09/07;1;33,94;105
RES014661;2024/06/27;App;56;2024/09/07;5;126,49;110
RES014662;2024/09/24;Phone;477;2024/10/04;1;212,79;101
RES014663;2024/09/21;At the hotel;24;2024/09/27;1;180,35;106
RES014664;2024/09/02;Velora.com;201;2024/10/17;2;181,64;107
RES014665;2024/10/21;GDS;452;2024/10/24;1;82,6;103
RES014666;2024/09/04;At the hotel;191;2024/09/22;2;0;104
RES014667;2024/10/02;GDS;100;2024/11/15;1;179,88;106
RES014668;2024/09/14;Phone;255;2024/10/08;2;184,66;109
RES014669;2024/08/29;App;340;2024/09/06;1;126,49;107
RES014670;2024/09/25;GDS;152;2024/10/14;2;156,61;101
RES014671;2024/09/30;At the hotel;456;2024/10/02;2;170,98;108
RES014672;2024/09/10;At the hotel;17;2024/10/16;3;0;106
RES014673;2024/09/25;GDS;319;2024/10/22;2;135,42;103
RES014674;2024/09/07;GDS;131;2024/10/10;3;126,5;104
RES014675;2024/10/02;At the hotel;467;2024/10/04;1;236,93;107
RES014676;2024/07/10;Velora.com;86;2024/09/07;2;171,67;107
RES014677;2024/08/28;GDS;48;2024/09/23;3;173,13;109
RES014678;2024/09/21;Phone;225;2024/09/26;2;127,67;107
RES014679;2024/09/26;GDS;72;2024/10/02;1;145,59;104
RES014680;2024/09/25;At the hotel;498;2024/10/27;1;176,05;107
RES014681;2024/09/06;Velora.com;78;2024/10/01;1;215,44;102
RES014682;2024/10/24;Phone;91;2024/10/28;1;150,59;108
RES014683;2024/09/07;At the hotel;312;2024/10/12;1;62,7;107
RES014684;2024/04/24;At the hotel;90;2024/10/11;3;118,79;104
RES014685;2024/10/08;Velora.com;140;2024/10/13;2;97,29;103
RES014686;2024/10/03;Velora.com;283;2024/11/07;1;87,66;109
RES014687;2024/08/22;Velora.com;193;2024/09/06;1;139,64;106
RES014688;2024/09/29;GDS;91;2024/09/30;1;133,33;105
RES014689;2024/10/05;App;10;2024/10/11;1;182,6;103
RES014690;2024/08/22;GDS;127;2024/09/03;3;192,75;101
RES014691;2024/09/07;App;195;2024/09/12;2;210,56;102
RES014692;2024/09/20;At the hotel;340;2024/09/23;3;169,69;110
RES014693;2024/10/10;Phone;494;2024/10/16;2;248,48;104
RES014694;2024/09/08;GDS;128;2024/09/09;2;122,89;109
RES014695;2024/09/01;At the hotel;376;2024/09/10;1;163,63;107
RES014696;2024/09/05;GDS;341;2024/09/24;2;207,55;108
RES014697;2024/09/02;Velora.com;13;2024/09/04;2;93,8;102
RES014698;2024/09/17;At the hotel;472;2024/09/21;3;132,53;108
